drug_id,name,name_vi,source_link,is_active
1745,'Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated)','[Cần dịch] Influenza B virus B/Brisbane/60/2008 antigen (propiolactone inactivated)','DB11044',TRUE
1746,'Pancrelipase amylase','Pancrelipase amylase','DB11065',TRUE
1747,'Pancrelipase protease','Pancrelipase protease','DB11066',TRUE
1748,'Hydrogen fluoride','Hydrogen fluoride','DB11072',TRUE
1749,'Calcium citrate','canxi citrate','DB11093',TRUE
1750,'Vitamin D','vitamin D','DB11094',TRUE
1751,'Desirudin','Desirudin','DB11095',TRUE
1752,'Plantago seed','Plantago seed','DB11097',TRUE
1753,'Potassium bicarbonate','kali bicarbonate','DB11098',TRUE
1754,'Magnesium citrate','magie citrate','DB11110',TRUE
1755,'Racepinephrine','Racepinephrine','DB11124',TRUE
1756,'Calcium gluconate','canxi gluconate','DB11126',TRUE
1757,'Opium','Opium','DB11130',TRUE
1758,'Chromium','Chromium','DB11136',TRUE
1759,'Zinc citrate','kẽm citrate','DB11154',TRUE
1760,'Pectin','Pectin','DB11158',TRUE
1761,'Rosin','Rosin','DB11165',TRUE
1762,'Antithrombin Alfa','Antithrombin Alfa','DB11166',TRUE
1763,'Zeaxanthin','Zeaxanthin','DB11176',TRUE
1764,'Tetrofosmin','Tetrofosmin','DB11180',TRUE
1765,'Pentoxyverine','Pentoxyverine','DB11186',TRUE
1766,'1-(c14-c18 esteroyl)-2-docosahexanoyl-sn-glycero-3-phosphoethanolamine','[Cần dịch] 1-(c14-c18 esteroyl)-2-docosahexanoyl-sn-glycero-3-phosphoethanolamine','DB11188',TRUE
1767,'Magnesium glycinate','magie glycinate','DB11189',TRUE
1768,'Boron','Boron','DB11203',TRUE
1769,'Panthenol','Panthenol','DB11204',TRUE
1770,'Alcloxa','Alcloxa','DB11205',TRUE
1771,'Methylcellulose','Methylcellulose','DB11228',TRUE
1772,'Zinc gluconate','kẽm gluconate','DB11248',TRUE
1773,'Chromium picolinate','Chromium picolinate','DB11255',TRUE
1774,'Levomefolic acid','Levomefolic acid','DB11256',TRUE
1775,'Epicriptine','Epicriptine','DB11275',TRUE
1776,'Protein C','protein C','DB11312',TRUE
1777,'Alectinib','Alectinib','DB11363',TRUE
1778,'Sennosides','Sennosides','DB11365',TRUE
1779,'Moxidectin','Moxidectin','DB11431',TRUE
1780,'Lesinurad','Lesinurad','DB11560',TRUE
1781,'Elbasvir','Elbasvir','DB11574',TRUE
1782,'Grazoprevir','Grazoprevir','DB11575',TRUE
1783,'Venetoclax','Venetoclax','DB11581',TRUE
1784,'Asunaprevir','Asunaprevir','DB11586',TRUE
1785,'Etafedrine','Etafedrine','DB11587',TRUE
1786,'Bilastine','Bilastine','DB11591',TRUE
1787,'Antithrombin III human','Antithrombin III human','DB11598',TRUE
1788,'Myrrh','Myrrh','DB11605',TRUE
1789,'Normethadone','Normethadone','DB11609',TRUE
1790,'Oxilofrine','Oxilofrine','DB11610',TRUE
1791,'Lifitegrast','Lifitegrast','DB11611',TRUE
1792,'Velpatasvir','Velpatasvir','DB11613',TRUE
1793,'Rupatadine','Rupatadine','DB11614',TRUE
1794,'Opicapone','Opicapone','DB11632',TRUE
1795,'Isavuconazole','Isavuconazole','DB11633',TRUE
1796,'Delamanid','Delamanid','DB11637',TRUE
1797,'Amifampridine','Amifampridine','DB11640',TRUE
1798,'Vinflunine','Vinflunine','DB11641',TRUE
1799,'Pitolisant','Pitolisant','DB11642',TRUE
1800,'Tafamidis','Tafamidis','DB11644',TRUE
1801,'Lersivirine','Lersivirine','DB11649',TRUE
1802,'Tucatinib','Tucatinib','DB11652',TRUE
1803,'Rebamipide','Rebamipide','DB11656',TRUE
1804,'Indium','Indium','DB11659',TRUE
1805,'Triheptanoin','Triheptanoin','DB11677',TRUE
1806,'Selumetinib','Selumetinib','DB11689',TRUE
1807,'Naldemedine','Naldemedine','DB11691',TRUE
1808,'Voclosporin','Voclosporin','DB11693',TRUE
1809,'Pacritinib','Pacritinib','DB11697',TRUE
1810,'Tropisetron','Tropisetron','DB11699',TRUE
1811,'Acalabrutinib','Acalabrutinib','DB11703',TRUE
1812,'Tezacaftor','Tezacaftor','DB11712',TRUE
1813,'Encorafenib','Encorafenib','DB11718',TRUE
1814,'Ribociclib','Ribociclib','DB11730',TRUE
1815,'Lasmiditan','Lasmiditan','DB11732',TRUE
1816,'Rilmenidine','Rilmenidine','DB11738',TRUE
1817,'Vonoprazan','Vonoprazan','DB11739',TRUE
1818,'Ebastine','Ebastine','DB11742',TRUE
1819,'Cabotegravir','Cabotegravir','DB11751',TRUE
1820,'Rifamycin','Rifamycin','DB11753',TRUE
1821,'Tetrahydrocannabivarin','Tetrahydrocannabivarin','DB11755',TRUE
1822,'Istradefylline','Istradefylline','DB11757',TRUE
1823,'Talazoparib','Talazoparib','DB11760',TRUE
1824,'Tenapanor','Tenapanor','DB11761',TRUE
1825,'Marizomib','Marizomib','DB11762',TRUE
1826,'Capmatinib','Capmatinib','DB11791',TRUE
1827,'Niraparib','Niraparib','DB11793',TRUE
1828,'Fostemsavir','Fostemsavir','DB11796',TRUE
1829,'Bictegravir','Bictegravir','DB11799',TRUE
1830,'Tivozanib','Tivozanib','DB11800',TRUE
1831,'Baricitinib','Baricitinib','DB11817',TRUE
1832,'Nifurtimox','Nifurtimox','DB11820',TRUE
1833,'Esketamine','Esketamine','DB11823',TRUE
1834,'Ertugliflozin','Ertugliflozin','DB11827',TRUE
1835,'Neratinib','Neratinib','DB11828',TRUE
1836,'Indium In-111 pentetreotide','Indium In-111 pentetreotide','DB11835',TRUE
1837,'Osilodrostat','Osilodrostat','DB11837',TRUE
1838,'Relugolix','Relugolix','DB11853',TRUE
1839,'Brexanolone','Brexanolone','DB11859',TRUE
1840,'Romosozumab','Romosozumab','DB11866',TRUE
1841,'Infigratinib','Infigratinib','DB11886',TRUE
1842,'Apalutamide','Apalutamide','DB11901',TRUE
1843,'Valbenazine','Valbenazine','DB11915',TRUE
1844,'Indium In-111','Indium In-111','DB11916',TRUE
1845,'Deflazacort','Deflazacort','DB11921',TRUE
1846,'Vosoritide','Vosoritide','DB11928',TRUE
1847,'Bempedoic acid','Bempedoic acid','DB11936',TRUE
1848,'Difelikefalin','Difelikefalin','DB11938',TRUE
1849,'Selinexor','Selinexor','DB11942',TRUE
1850,'Delafloxacin','Delafloxacin','DB11943',TRUE
1851,'Lemborexant','Lemborexant','DB11951',TRUE
1852,'Duvelisib','Duvelisib','DB11952',TRUE
1853,'Dacomitinib','Dacomitinib','DB11963',TRUE
1854,'Binimetinib','Binimetinib','DB11967',TRUE
1855,'Glasdegib','Glasdegib','DB11978',TRUE
1856,'Elagolix','Elagolix','DB11979',TRUE
1857,'Letaxaban','Letaxaban','DB11984',TRUE
1858,'Entrectinib','Entrectinib','DB11986',TRUE
1859,'Benznidazole','Benznidazole','DB11989',TRUE
1860,'Avatrombopag','Avatrombopag','DB11995',TRUE
1861,'Abemaciclib','Abemaciclib','DB12001',TRUE
1862,'Fostamatinib','Fostamatinib','DB12010',TRUE
1863,'Alpelisib','Alpelisib','DB12015',TRUE
1864,'Ponesimod','Ponesimod','DB12016',TRUE
1865,'Tecovirimat','Tecovirimat','DB12020',TRUE
1866,'Voxilaprevir','Voxilaprevir','DB12026',TRUE
1867,'Sarecycline','Sarecycline','DB12035',TRUE
1868,'Radalbuvir','Radalbuvir','DB12065',TRUE
1869,'Letermovir','Letermovir','DB12070',TRUE
1870,'Anecortave','Anecortave','DB12081',TRUE
1871,'Telotristat ethyl','Telotristat ethyl','DB12095',TRUE
1872,'Gevokizumab','Gevokizumab','DB12119',TRUE
1873,'Figopitant','Figopitant','DB12122',TRUE
1874,'Sultamicillin','Sultamicillin','DB12127',TRUE
1875,'Lorlatinib','Lorlatinib','DB12130',TRUE
1876,'Gilteritinib','Gilteritinib','DB12141',TRUE
1877,'Erdafitinib','Erdafitinib','DB12147',TRUE
1878,'Brincidofovir','Brincidofovir','DB12151',TRUE
1879,'Deutetrabenazine','Deutetrabenazine','DB12161',TRUE
1880,'KRN-7000','KRN-7000','DB12232',TRUE
1881,'Estetrol','Estetrol','DB12235',TRUE
1882,'Polatuzumab vedotin','Polatuzumab vedotin','DB12240',TRUE
1883,'Edaravone','Edaravone','DB12243',TRUE
1884,'Triclabendazole','Triclabendazole','DB12245',TRUE
1885,'Vadadustat','Vadadustat','DB12255',TRUE
1886,'Fexinidazole','Fexinidazole','DB12265',TRUE
1887,'Brigatinib','Brigatinib','DB12267',TRUE
1888,'Propiverine','Propiverine','DB12278',TRUE
1889,'Darexaban','Darexaban','DB12289',TRUE
1890,'Doravirine','Doravirine','DB12301',TRUE
1891,'Eravacycline','Eravacycline','DB12329',TRUE
1892,'Rucaparib','Rucaparib','DB12332',TRUE
1893,'Betrixaban','Betrixaban','DB12364',TRUE
1894,'Selurampanel','Selurampanel','DB12367',TRUE
1895,'Siponimod','Siponimod','DB12371',TRUE
1896,'Remimazolam','Remimazolam','DB12404',TRUE
1897,'Somavaratan','Somavaratan','DB12421',TRUE
1898,'SCY-635','SCY-635','DB12451',TRUE
1899,'Omadacycline','Omadacycline','DB12455',TRUE
1900,'Rimegepant','Rimegepant','DB12457',TRUE
1901,'Ibrexafungerp','Ibrexafungerp','DB12471',TRUE
1902,'Copanlisib','Copanlisib','DB12483',TRUE
1903,'Fedratinib','Fedratinib','DB12500',TRUE
1904,'Samidorphan','Samidorphan','DB12543',TRUE
1905,'Tecemotide','Tecemotide','DB12568',TRUE
1906,'Rimacalib','Rimacalib','DB12571',TRUE
1907,'Asciminib','Asciminib','DB12597',TRUE
1908,'Nafamostat','Nafamostat','DB12598',TRUE
1909,'Ozanimod','Ozanimod','DB12612',TRUE
1910,'Onapristone','Onapristone','DB12637',TRUE
1911,'Lumretuzumab','Lumretuzumab','DB12683',TRUE
1912,'Sotagliflozin','Sotagliflozin','DB12713',TRUE
1913,'Monteplase','Monteplase','DB12726',TRUE
1914,'Benserazide','Benserazide','DB12783',TRUE
1915,'GSK-1004723','GSK-1004723','DB12806',TRUE
1916,'Lefamulin','Lefamulin','DB12825',TRUE
1917,'Gabexate','Gabexate','DB12831',TRUE
1918,'Secnidazole','Secnidazole','DB12834',TRUE
1919,'Intoplicine','Intoplicine','DB12868',TRUE
1920,'Oxatomide','Oxatomide','DB12877',TRUE
1921,'Tazemetostat','Tazemetostat','DB12887',TRUE
1922,'Darolutamide','Darolutamide','DB12941',TRUE
1923,'Lactitol','Lactitol','DB12942',TRUE
1924,'Methylprednisone','Methylprednisone','DB12952',TRUE
1925,'Leukotriene B4','Leukotriene B4','DB12961',TRUE
1926,'Pexidartinib','Pexidartinib','DB12978',TRUE
1927,'Silicon','Silicon','DB12982',TRUE
1928,'PAC-1','PAC-1','DB13048',TRUE
1929,'Oteseconazole','Oteseconazole','DB13055',TRUE
1930,'Macimorelin','Macimorelin','DB13074',TRUE
1931,'QGC-001','QGC-001','DB13107',TRUE
1932,'Hydroxypropyl tetrahydropyrantriol','Hydroxypropyl tetrahydropyrantriol','DB13121',TRUE
1933,'Lusutrombopag','Lusutrombopag','DB13125',TRUE
1934,'Fluindione','Fluindione','DB13136',TRUE
1935,'Pancrelipase lipase','Pancrelipase lipase','DB13147',TRUE
1936,'Protein S human','protein S human','DB13149',TRUE
1937,'Plecanatide','Plecanatide','DB13170',TRUE
1938,'Inositol','Inositol','DB13178',TRUE
1939,'NADH','NADH','DB00157',TRUE
1940,'Pepsin','Pepsin','DB13198',TRUE
1941,'Proxibarbal','Proxibarbal','DB13253',TRUE
1942,'Ferrous sulfate anhydrous','Ferrous sulchất béoe anhydrous','DB13257',TRUE
1943,'Clorindione','Clorindione','DB13275',TRUE
1944,'Idrocilamide','Idrocilamide','DB13297',TRUE
1945,'Sulfaperin','Sulfaperin','DB13320',TRUE
1946,'Diphenadione','Diphenadione','DB13347',TRUE
1947,'Sodium feredetate','natri feredetate','DB13381',TRUE
1948,'Edetate sodium','Edetate natri','DB13404',TRUE
1949,'Tioclomarol','Tioclomarol','DB13451',TRUE
1950,'Nicomorphine','Nicomorphine','DB13454',TRUE
1951,'Althea root','Althea root','DB13525',TRUE
1952,'Almasilate','Almasilate','DB13595',TRUE
1953,'Promegestone','Promegestone','DB13602',TRUE
1954,'Melagatran','Melagatran','DB13616',TRUE
1955,'Saruplase','Saruplase','DB13646',TRUE
1956,'Naftazone','Naftazone','DB13680',TRUE
1957,'Camostat','Camostat','DB13729',TRUE
1958,'Tilactase','Tilactase','DB13761',TRUE
1959,'Fluorodopa (18F)','Fluorodopa (18F)','DB13848',TRUE
1960,'Anethole trithione','Anethole trithione','DB13853',TRUE
1961,'Fenofibric acid','Fenofibric acid','DB13873',TRUE
1962,'Enasidenib','Enasidenib','DB13874',TRUE
1963,'Pibrentasvir','Pibrentasvir','DB13878',TRUE
1964,'Glecaprevir','Glecaprevir','DB13879',TRUE
1965,'Semaglutide','Semaglutide','DB13928',TRUE
1966,'Ligandrol','Ligandrol','DB13934',TRUE
1967,'JNJ-28330835','JNJ-28330835','DB13936',TRUE
1968,'Testosterone undecanoate','Testosterone undecanoate','DB13946',TRUE
1969,'Ferric cation','Ferric cation','DB13949',TRUE
1970,'Estradiol acetate','Estradiol acetate','DB13952',TRUE
1971,'Estradiol cypionate','Estradiol cypionate','DB13954',TRUE
1972,'Estradiol valerate','Estradiol valerate','DB13956',TRUE
1973,'Baloxavir marboxil','Baloxavir marboxil','DB13997',TRUE
1974,'Ox bile extract','Ox bile extract','DB14016',TRUE
1975,'Bromotheophylline','Bromotheophylline','DB14018',TRUE
1976,'Fosnetupitant','Fosnetupitant','DB14019',TRUE
1977,'Galcanezumab','Galcanezumab','DB14042',TRUE
1978,'(S)-Warfarin','(S)-Warfarin','DB14055',TRUE
1979,'Dofequidar','Dofequidar','DB14067',TRUE
1980,'Tocopherylquinone','Tocopherylquinone','DB14094',TRUE
1981,'1,2-icosapentoyl-sn-glycero-3-phosphoserine','1,2-icosapentoyl-sn-glycero-3-phosphoserine','DB14096',TRUE
1982,'Silodrate','Silodrate','DB14116',TRUE
1983,'Tenofovir','Tenofovir','DB14126',TRUE
1984,'Dipropylene glycol','Dipropylene glycol','DB14140',TRUE
1985,'Quinaprilat','Quinaprilat','DB14217',TRUE
1986,'Centella asiatica','Centella asiatica','DB14256',TRUE
1987,'Elm','Elm','DB14258',TRUE
1988,'Morus alba root bark','Morus alba root bark','DB14271',TRUE
1989,'Coconut oil','Coconut oil','DB14322',TRUE
1990,'Grape seed oil','Grape seed oil','DB14323',TRUE
1991,'Hydrogenated coconut oil','Hydrogenated coconut oil','DB14334',TRUE
1992,'Vibrio cholerae CVD 103-HgR strain live antigen','Vibrio cholerae CVD 103-HgR strain live antigen','DB14443',TRUE
1993,'Magnesium ascorbate','magie ascorbate','DB14484',TRUE
1994,'Zinc ascorbate','kẽm ascorbate','DB14485',TRUE
1995,'Zinc acetate','kẽm acetate','DB14487',TRUE
1996,'Ferrous gluconate','Ferrous gluconate','DB14488',TRUE
1997,'Ferrous ascorbate','Ferrous ascorbate','DB14490',TRUE
1998,'Ferrous fumarate','Ferrous fumarate','DB14491',TRUE
1999,'Sodium phosphate, dibasic','natri phosphate, dibasic','DB14502',TRUE
2000,'Sodium phosphate, monobasic, unspecified form','natri phosphate, monobasic, unspecified form','DB14503',TRUE
2001,'Sodium phosphate, dibasic, unspecified form','natri phosphate, dibasic, unspecified form','DB14504',TRUE
2002,'Lithium citrate','Lithium citrate','DB14507',TRUE
2003,'Lithium carbonate','Lithium carbonate','DB14509',TRUE
2004,'Magnesium','magie','DB14513',TRUE
2005,'Tetraferric tricitrate decahydrate','Tetraferric tricitrate decahydrate','DB14520',TRUE
2006,'Chromium nicotinate','Chromium nicotinate','DB14529',TRUE
2007,'Chloride ion','Chloride ion','DB14547',TRUE
2008,'Zinc sulfate, unspecified form','kẽm sulchất béoe, unspecified form','DB14548',TRUE
2009,'Ivosidenib','Ivosidenib','DB14568',TRUE
2010,'Segesterone acetate','Segesterone acetate','DB14583',TRUE
2011,'Loteprednol','Loteprednol','DB00873',TRUE
2012,'Meprednisone acetate','Meprednisone acetate','DB14625',TRUE
2013,'Prednisolone phosphate','Prednisolone phosphate','DB14631',TRUE
2014,'Prednisone acetate','Prednisone acetate','DB14646',TRUE
2015,'Calcium polycarbophil','canxi polycarbophil','DB14684',TRUE
2016,'Larotrectinib','Larotrectinib','DB14723',TRUE
2017,'Dabigatran','Dabigatran','DB14726',TRUE
2018,'Cannabivarin','Cannabivarin','DB14736',TRUE
2019,'Mecasermin rinfabate','Mecasermin rinfabate','DB14751',TRUE
2020,'Solriamfetol','Solriamfetol','DB14754',TRUE
2021,'Diroximel fumarate','Diroximel fumarate','DB14783',TRUE
2022,'Ripretinib','Ripretinib','DB14840',TRUE
2023,'Vibegron','Vibegron','DB14895',TRUE
2024,'LGH-447','LGH-447','DB14943',TRUE
2025,'Abrocitinib','Abrocitinib','DB14973',TRUE
2026,'Voxelotor','Voxelotor','DB14975',TRUE
2027,'Umbralisib','Umbralisib','DB14989',TRUE
2028,'Avacopan','Avacopan','DB15011',TRUE
2029,'Daridorexant','Daridorexant','DB15031',TRUE
2030,'Zanubrutinib','Zanubrutinib','DB15035',TRUE
2031,'ITI-214','ITI-214','DB15039',TRUE
2032,'Florilglutamic acid F-18','Florilglutamic acid F-18','DB15041',TRUE
2033,'Volanesorsen','Volanesorsen','DB15067',TRUE
2034,'Upadacitinib','Upadacitinib','DB15091',TRUE
2035,'Pemigatinib','Pemigatinib','DB15102',TRUE
2036,'Tepotinib','Tepotinib','DB15133',TRUE
2037,'VK-2809','VK-2809','DB15137',TRUE
2038,'Futibatinib','Futibatinib','DB15149',TRUE
2039,'Tirzepatide','Tirzepatide','DB15171',TRUE
2040,'Avapritinib','Avapritinib','DB15233',TRUE
2041,'VS-4718','VS-4718','DB15273',TRUE
2042,'Risdiplam','Risdiplam','DB15305',TRUE
2043,'Ubrogepant','Ubrogepant','DB15328',TRUE
2044,'JNJ-27548547','JNJ-27548547','DB15372',TRUE
2045,'Elexacaftor','Elexacaftor','DB15444',TRUE
2046,'Vericiguat','Vericiguat','DB15456',TRUE
2047,'Belzutifan','Belzutifan','DB15463',TRUE
2048,'Benzhydrocodone','Benzhydrocodone','DB15465',TRUE
2049,'Oxazolam','Oxazolam','DB15491',TRUE
2050,'Valoctocogene roxaparvovec','Valoctocogene roxaparvovec','DB15561',TRUE
2051,'Prednisolone acetate','Prednisolone acetate','DB15566',TRUE
2052,'Adagrasib','Adagrasib','DB15568',TRUE
2053,'Sotorasib','Sotorasib','DB15569',TRUE
2054,'Ferric maltol','Ferric maltol','DB15598',TRUE
2055,'Triazavirin','Triazavirin','DB15622',TRUE
2056,'Molnupiravir','Molnupiravir','DB15661',TRUE
2057,'Lenacapavir','Lenacapavir','DB15673',TRUE
2058,'Selpercatinib','Selpercatinib','DB15685',TRUE
2059,'Cedazuridine','Cedazuridine','DB15694',TRUE
2060,'Pralsetinib','Pralsetinib','DB15822',TRUE
2061,'L-alpha-Glycerophosphorylethanolamine','L-alpha-Glycerophosphorylethanolamine','DB15872',TRUE
2062,'Copper oxodotreotide Cu-64','Copper oxodotreotide Cu-64','DB15873',TRUE
2063,'Alnus glutinosa','Alnus glutinosa','DB15904',TRUE
2064,'Sodium aluminosilicate','natri aluminosilicate','DB15910',TRUE
2065,'Camphene','Camphene','DB15917',TRUE
2066,'Chloroprednisone','Chloroprednisone','DB15970',TRUE
2067,'Berotralstat','Berotralstat','DB15982',TRUE
2068,'Atogepant','Atogepant','DB16098',TRUE
2069,'Finerenone','Finerenone','DB16165',TRUE
2070,'Maralixibat','Maralixibat','DB16226',TRUE
2071,'Mitapivat','Mitapivat','DB16236',TRUE
2072,'Odevixibat','Odevixibat','DB16261',TRUE
2073,'Olutasidenib','Olutasidenib','DB16267',TRUE
2074,'Preimplantation factor','Preimplantation factor','DB16301',TRUE
2075,'GSK-2981278','GSK-2981278','DB16319',TRUE
2076,'S-777469','S-777469','DB16321',TRUE
2077,'Mobocertinib','Mobocertinib','DB16390',TRUE
2078,'Regdanvimab','Regdanvimab','DB16405',TRUE
2079,'Serdexmethylphenidate','Serdexmethylphenidate','DB16629',TRUE
2080,'Deucravacitinib','Deucravacitinib','DB16650',TRUE
2081,'Abelacimab','Abelacimab','DB16682',TRUE
2082,'Nirmatrelvir','Nirmatrelvir','DB16691',TRUE
2083,'Belumosudil','Belumosudil','DB16703',TRUE
2084,'Hippuric acid','Hippuric acid','DB16842',TRUE
2085,'CB-5083','CB-5083','DB16874',TRUE
2086,'S-Apomorphine','S-Apomorphine','DB16927',TRUE
2087,'Linzagolix','Linzagolix','DB17083',TRUE
2088,'Ivaltinostat','Ivaltinostat','DB17118',TRUE
2089,'Apomorphine palmitate','Apomorphine palmitate','DB17202',TRUE
2090,'TRX-E-002-1','TRX-E-002-1','DB17264',TRUE
2091,'TPIV 200','TPIV 200','DB17318',TRUE
2092,'Indium In-111 altumomab pentetate','Indium In-111 altumomab pentetate','DB17334',TRUE
2093,'AMG-119','AMG-119','DB17363',TRUE
2094,'Zanolimumab','Zanolimumab','DB17376',TRUE
